Store_ID,T_Date,Region,Brand,NetAmount_Local
S0449,2024-02-13,Vietnam,Pizza Hut,24628858.02
S0367,2024-02-13,Vietnam,Pizza Hut,20487325.33
S0405,2024-02-13,Vietnam,Pizza Hut,11422944.26
S0382,2024-02-13,Vietnam,Pizza Hut,59132287.06
S0502,2024-02-13,Vietnam,Pizza Hut,40853729.07
S0420,2024-02-13,Vietnam,Pizza Hut,48275094.76
S0415,2024-02-13,Vietnam,Pizza Hut,44780972.71
S0347,2024-02-13,Vietnam,Pizza Hut,37156682.06
S0354,2024-02-13,Vietnam,Pizza Hut,16602809.61
S0424,2024-03-08,Vietnam,Pizza Hut,29792329.31
S0435,2024-03-08,Vietnam,Pizza Hut,32586232.42
S0411,2024-03-08,Vietnam,Pizza Hut,43883724.94
S0352,2024-03-08,Vietnam,Pizza Hut,52797374.69
S0454,2024-03-08,Vietnam,Pizza Hut,17746567.13
S0468,2024-03-08,Vietnam,Pizza Hut,20620297.97
S0410,2024-03-08,Vietnam,Pizza Hut,34709407.91
S0356,2024-03-08,Vietnam,Pizza Hut,47740566.57
S0430,2024-03-08,Vietnam,Pizza Hut,39143104.46
S0371,2024-03-08,Vietnam,Pizza Hut,30612918.62
S0450,2024-03-08,Vietnam,Pizza Hut,30952136.3
S0353,2024-03-08,Vietnam,Pizza Hut,35414408.78
S0358,2024-03-08,Vietnam,Pizza Hut,16988096.84
S0465,2024-03-08,Vietnam,Pizza Hut,43749906.77
S0392,2024-03-08,Vietnam,Pizza Hut,64094125.15
S0416,2024-03-08,Vietnam,Pizza Hut,30729811.18
S0496,2024-02-18,Vietnam,Pizza Hut,38400381.12
S0426,2024-02-18,Vietnam,Pizza Hut,18810570.26
S0493,2024-02-18,Vietnam,Pizza Hut,41549923.78
S0431,2024-02-18,Vietnam,Pizza Hut,20801881.07
S0418,2024-02-18,Vietnam,Pizza Hut,59934844.83
S0442,2024-02-18,Vietnam,Pizza Hut,19390184.45
S0388,2024-02-18,Vietnam,Pizza Hut,48816269.83
S0430,2024-02-18,Vietnam,Pizza Hut,39145317.34
S0505,2024-02-18,Vietnam,Pizza Hut,33452369.78
S0390,2024-02-18,Vietnam,Pizza Hut,47320028.59
S0445,2024-02-18,Vietnam,Pizza Hut,30536467.7
S0454,2024-02-18,Vietnam,Pizza Hut,8084776.53
S0389,2024-02-18,Vietnam,Pizza Hut,29457480.38
S0461,2024-02-18,Vietnam,Pizza Hut,22144737.58
S0421,2024-02-18,Vietnam,Pizza Hut,17890280.24
S0450,2024-02-18,Vietnam,Pizza Hut,20861486.57
S0352,2024-02-18,Vietnam,Pizza Hut,31635212.26
S0451,2024-02-18,Vietnam,Pizza Hut,22350698.46
S0462,2024-02-18,Vietnam,Pizza Hut,34242092.89
S0384,2024-02-18,Vietnam,Pizza Hut,49347382.55
S0466,2024-02-18,Vietnam,Pizza Hut,16961744.75
S0345,2024-02-18,Vietnam,Pizza Hut,12303221.62
S0410,2024-02-18,Vietnam,Pizza Hut,19160604.26
S0410,2025-03-06,Vietnam,Pizza Hut,12794867.95
S0506,2025-03-06,Vietnam,Pizza Hut,11036746.52
S0384,2025-03-06,Vietnam,Pizza Hut,22080518.54
S0374,2025-03-06,Vietnam,Pizza Hut,15784795.12
S0394,2025-03-06,Vietnam,Pizza Hut,27258157.86
S0418,2025-03-06,Vietnam,Pizza Hut,7842101.44
S0354,2025-03-06,Vietnam,Pizza Hut,7959731.16
S0381,2025-03-06,Vietnam,Pizza Hut,13214370.34
S0507,2025-03-06,Vietnam,Pizza Hut,11857375.61
S0346,2025-03-06,Vietnam,Pizza Hut,4666551.24
S0425,2024-03-07,Vietnam,Pizza Hut,8348696.67
S0498,2024-03-07,Vietnam,Pizza Hut,13407261.79
S0404,2024-03-07,Vietnam,Pizza Hut,22031755.34
S0464,2024-03-07,Vietnam,Pizza Hut,5831583.6
S0499,2024-03-07,Vietnam,Pizza Hut,11793835.53
S0460,2024-03-07,Vietnam,Pizza Hut,11559571.77
S0475,2024-03-07,Vietnam,Pizza Hut,13363145.09
S0433,2024-03-07,Vietnam,Pizza Hut,13004328.43
S0366,2024-03-07,Vietnam,Pizza Hut,11427286.34
S0494,2024-03-07,Vietnam,Pizza Hut,20307721.8
S0398,2024-03-07,Vietnam,Pizza Hut,18806351.91
S0418,2024-03-07,Vietnam,Pizza Hut,15276522.69
S0427,2024-03-07,Vietnam,Pizza Hut,8908375.16
S0368,2024-03-07,Vietnam,Pizza Hut,5668322.88
S0377,2024-03-07,Vietnam,Pizza Hut,6690652.92
S0387,2024-02-12,Vietnam,Pizza Hut,17800052.27
S0429,2024-02-12,Vietnam,Pizza Hut,32561275.84
S0379,2024-02-12,Vietnam,Pizza Hut,76455264.08
S0499,2024-02-12,Vietnam,Pizza Hut,50819013.0
S0372,2024-02-12,Vietnam,Pizza Hut,23217825.61
S0441,2024-02-12,Vietnam,Pizza Hut,36691950.59
S0480,2024-02-12,Vietnam,Pizza Hut,66469172.6
S0401,2024-02-12,Vietnam,Pizza Hut,16472881.99
S0506,2024-02-12,Vietnam,Pizza Hut,57402855.09
S0399,2024-02-12,Vietnam,Pizza Hut,20165965.23
S0446,2024-02-12,Vietnam,Pizza Hut,23291883.85
S0452,2024-02-12,Vietnam,Pizza Hut,28956713.85
S0461,2024-02-12,Vietnam,Pizza Hut,17528369.06
S0507,2024-02-12,Vietnam,Pizza Hut,39378758.32
S0353,2024-02-12,Vietnam,Pizza Hut,49000334.56
S0375,2024-02-12,Vietnam,Pizza Hut,30796932.2
S0347,2024-02-12,Vietnam,Pizza Hut,45126027.33
S0422,2024-02-12,Vietnam,Pizza Hut,18964532.38
S0376,2024-02-12,Vietnam,Pizza Hut,17394962.39
S0480,2024-02-24,Vietnam,Pizza Hut,47206559.91
S0490,2024-02-24,Vietnam,Pizza Hut,23531746.62
S0493,2024-02-24,Vietnam,Pizza Hut,30020408.76
S0352,2024-02-24,Vietnam,Pizza Hut,27523438.67
S0505,2024-02-24,Vietnam,Pizza Hut,36509459.75
S0402,2024-02-24,Vietnam,Pizza Hut,17374200.18
S0425,2024-02-24,Vietnam,Pizza Hut,23154399.95
S0391,2024-02-24,Vietnam,Pizza Hut,14422342.91
S0464,2024-02-24,Vietnam,Pizza Hut,10214378.34
S0436,2024-02-24,Vietnam,Pizza Hut,14121040.54
S0386,2024-02-24,Vietnam,Pizza Hut,18245909.57
S0403,2024-02-24,Vietnam,Pizza Hut,16955192.41
S0413,2024-02-24,Vietnam,Pizza Hut,13429922.97
S0370,2024-02-24,Vietnam,Pizza Hut,8986989.45
S0419,2025-02-15,Vietnam,Pizza Hut,22646561.34
S0499,2025-02-15,Vietnam,Pizza Hut,53864696.68
S0346,2025-02-15,Vietnam,Pizza Hut,13000137.66
S0493,2025-02-15,Vietnam,Pizza Hut,27642613.68
S0442,2025-02-15,Vietnam,Pizza Hut,17711336.62
S0429,2025-02-15,Vietnam,Pizza Hut,23958509.77
S0451,2025-02-15,Vietnam,Pizza Hut,32954901.37
S0364,2025-02-15,Vietnam,Pizza Hut,18250239.47
S0415,2025-02-15,Vietnam,Pizza Hut,27968249.84
S0430,2025-02-15,Vietnam,Pizza Hut,24364982.73
S0503,2025-02-15,Vietnam,Pizza Hut,24868346.93
S0344,2025-02-15,Vietnam,Pizza Hut,19819920.03
S0407,2025-02-15,Vietnam,Pizza Hut,43918718.1
S0377,2025-02-15,Vietnam,Pizza Hut,14289476.63
S0501,2025-02-15,Vietnam,Pizza Hut,37376969.75
S0489,2025-02-15,Vietnam,Pizza Hut,40437786.78
S0458,2025-02-15,Vietnam,Pizza Hut,22205303.8
S0456,2025-03-22,Vietnam,Pizza Hut,30363442.71
S0446,2025-03-22,Vietnam,Pizza Hut,23877407.84
S0394,2025-03-22,Vietnam,Pizza Hut,60258774.21
S0363,2025-03-22,Vietnam,Pizza Hut,11472158.33
S0359,2025-03-22,Vietnam,Pizza Hut,29887464.02
S0358,2025-03-22,Vietnam,Pizza Hut,14452594.11
S0384,2025-03-22,Vietnam,Pizza Hut,33314449.37
S0426,2025-03-22,Vietnam,Pizza Hut,23389039.98
S0360,2025-03-22,Vietnam,Pizza Hut,23287477.45
S0441,2025-03-22,Vietnam,Pizza Hut,29995226.2
S0357,2025-03-22,Vietnam,Pizza Hut,21718260.96
S0454,2025-03-22,Vietnam,Pizza Hut,12598204.43
S0404,2025-03-22,Vietnam,Pizza Hut,26408040.54
S0449,2025-02-14,Vietnam,Pizza Hut,25451542.31
S0441,2025-02-14,Vietnam,Pizza Hut,39584632.89
S0402,2025-02-14,Vietnam,Pizza Hut,31885885.06
S0459,2025-02-14,Vietnam,Pizza Hut,15382528.66
S0453,2025-02-14,Vietnam,Pizza Hut,18977712.93
S0356,2025-02-14,Vietnam,Pizza Hut,37263541.28
S0371,2025-02-14,Vietnam,Pizza Hut,24150433.45
S0408,2025-02-14,Vietnam,Pizza Hut,24674065.63
S0365,2025-02-14,Vietnam,Pizza Hut,11804688.55
S0405,2025-02-14,Vietnam,Pizza Hut,10466879.45
S0358,2025-02-14,Vietnam,Pizza Hut,25868719.92
S0458,2025-02-14,Vietnam,Pizza Hut,22903976.26
S0493,2025-02-14,Vietnam,Pizza Hut,24964118.93
S0386,2025-02-14,Vietnam,Pizza Hut,19875018.82
S0380,2025-02-14,Vietnam,Pizza Hut,21900974.43
S0376,2025-02-14,Vietnam,Pizza Hut,7166501.73
S0354,2025-02-14,Vietnam,Pizza Hut,19397905.27
S0345,2025-02-14,Vietnam,Pizza Hut,14120504.92
S0347,2025-02-14,Vietnam,Pizza Hut,20398848.78
S0389,2024-03-09,Vietnam,Pizza Hut,37264320.85
S0383,2024-03-09,Vietnam,Pizza Hut,19557804.32
S0394,2024-03-09,Vietnam,Pizza Hut,57815173.52
S0417,2024-03-09,Vietnam,Pizza Hut,17141477.12
S0499,2024-03-09,Vietnam,Pizza Hut,38609727.01
S0354,2024-03-09,Vietnam,Pizza Hut,9290661.55
S0368,2024-03-09,Vietnam,Pizza Hut,11610613.83
S0440,2024-03-09,Vietnam,Pizza Hut,49767548.42
S0456,2024-03-09,Vietnam,Pizza Hut,23995057.95
S0425,2024-03-09,Vietnam,Pizza Hut,23222314.58
S0374,2024-03-09,Vietnam,Pizza Hut,23113091.11
S0398,2024-03-09,Vietnam,Pizza Hut,20000310.69
S0366,2024-03-09,Vietnam,Pizza Hut,19770268.19
S0423,2024-03-09,Vietnam,Pizza Hut,18351057.94
S0365,2024-03-09,Vietnam,Pizza Hut,19323128.03
S0430,2025-03-23,Vietnam,Pizza Hut,27475745.13
S0397,2025-03-23,Vietnam,Pizza Hut,110535755.89
S0384,2025-03-23,Vietnam,Pizza Hut,37070926.03
S0499,2025-03-23,Vietnam,Pizza Hut,38663987.86
S0387,2025-03-23,Vietnam,Pizza Hut,16750667.25
S0454,2025-03-23,Vietnam,Pizza Hut,17018181.94
S0365,2025-03-23,Vietnam,Pizza Hut,21614435.8
S0509,2025-03-23,Vietnam,Pizza Hut,36778891.56
S0360,2025-03-23,Vietnam,Pizza Hut,31996210.7
S0503,2025-03-23,Vietnam,Pizza Hut,21347590.16
S0366,2025-03-23,Vietnam,Pizza Hut,24015145.84
S0380,2025-03-23,Vietnam,Pizza Hut,13156803.94
S0347,2025-03-23,Vietnam,Pizza Hut,10805573.29
S0414,2025-03-23,Vietnam,Pizza Hut,8855378.84
S0373,2024-02-14,Vietnam,Pizza Hut,64047673.59
S0412,2024-02-14,Vietnam,Pizza Hut,40866397.13
S0433,2024-02-14,Vietnam,Pizza Hut,23720261.44
S0384,2024-02-14,Vietnam,Pizza Hut,89557232.48
S0398,2024-02-14,Vietnam,Pizza Hut,41397538.85
S0344,2024-02-14,Vietnam,Pizza Hut,45937567.48
S0406,2024-02-14,Vietnam,Pizza Hut,26254382.59
S0394,2024-02-14,Vietnam,Pizza Hut,91027026.4
S0410,2024-02-14,Vietnam,Pizza Hut,45019167.97
S0413,2024-02-14,Vietnam,Pizza Hut,82099434.31
S0365,2024-02-14,Vietnam,Pizza Hut,45233088.94
S0359,2024-02-14,Vietnam,Pizza Hut,36099803.6
S0452,2024-02-14,Vietnam,Pizza Hut,26494430.42
S0467,2024-02-14,Vietnam,Pizza Hut,26164276.53
S0451,2024-02-14,Vietnam,Pizza Hut,14971412.71
S0412,2025-03-09,Vietnam,Pizza Hut,22506576.52
S0445,2025-03-09,Vietnam,Pizza Hut,42376847.78
S0398,2025-03-09,Vietnam,Pizza Hut,37191723.85
S0396,2025-03-09,Vietnam,Pizza Hut,44196000.8
S0443,2025-03-09,Vietnam,Pizza Hut,36513448.89
S0494,2025-03-09,Vietnam,Pizza Hut,48719962.2
S0447,2025-03-09,Vietnam,Pizza Hut,29443189.94
S0394,2025-03-09,Vietnam,Pizza Hut,47734577.14
S0347,2025-03-09,Vietnam,Pizza Hut,16444228.72
S0498,2025-03-09,Vietnam,Pizza Hut,38067019.56
S0366,2025-03-09,Vietnam,Pizza Hut,15824932.99
S0378,2025-03-09,Vietnam,Pizza Hut,10885687.42
S0464,2024-03-02,Vietnam,Pizza Hut,10473531.61
S0461,2024-03-02,Vietnam,Pizza Hut,14012248.43
S0418,2024-03-02,Vietnam,Pizza Hut,19268127.42
S0462,2024-03-02,Vietnam,Pizza Hut,15986088.22
S0363,2024-03-02,Vietnam,Pizza Hut,14253687.73
S0382,2024-03-02,Vietnam,Pizza Hut,52714528.17
S0445,2024-03-02,Vietnam,Pizza Hut,25357135.1
S0417,2024-03-02,Vietnam,Pizza Hut,22931373.57
S0392,2024-03-02,Vietnam,Pizza Hut,26907291.14
S0399,2024-03-02,Vietnam,Pizza Hut,52226784.46
S0422,2024-03-02,Vietnam,Pizza Hut,9335383.13
S0507,2024-03-02,Vietnam,Pizza Hut,22892362.81
S0368,2024-03-02,Vietnam,Pizza Hut,6946874.57
S0467,2024-03-02,Vietnam,Pizza Hut,14012237.53
S0436,2025-03-16,Vietnam,Pizza Hut,23410271.54
S0445,2025-03-16,Vietnam,Pizza Hut,41323248.15
S0460,2025-03-16,Vietnam,Pizza Hut,30727260.44
S0356,2025-03-16,Vietnam,Pizza Hut,39167595.17
S0507,2025-03-16,Vietnam,Pizza Hut,13008985.35
S0468,2025-03-16,Vietnam,Pizza Hut,20630093.12
S0400,2025-03-16,Vietnam,Pizza Hut,24154636.3
S0398,2025-03-16,Vietnam,Pizza Hut,27685734.48
S0347,2025-03-16,Vietnam,Pizza Hut,14095056.88
S0388,2025-03-08,Vietnam,Pizza Hut,79456639.08
S0451,2025-03-08,Vietnam,Pizza Hut,50561077.56
S0449,2025-03-08,Vietnam,Pizza Hut,37817446.13
S0429,2025-03-08,Vietnam,Pizza Hut,45035210.46
S0440,2025-03-08,Vietnam,Pizza Hut,70961796.19
S0403,2025-03-08,Vietnam,Pizza Hut,49388034.64
S0395,2025-03-08,Vietnam,Pizza Hut,36523694.48
S0448,2025-03-08,Vietnam,Pizza Hut,36838878.15
S0359,2025-03-08,Vietnam,Pizza Hut,36543488.3
S0418,2025-03-08,Vietnam,Pizza Hut,71195723.87
S0425,2025-03-08,Vietnam,Pizza Hut,41747604.56
S0494,2025-03-08,Vietnam,Pizza Hut,72295158.06
S0507,2025-03-08,Vietnam,Pizza Hut,19879376.46
S0496,2025-03-08,Vietnam,Pizza Hut,53085381.81
S0502,2025-03-08,Vietnam,Pizza Hut,43356323.22
S0384,2025-03-08,Vietnam,Pizza Hut,63789462.51
S0463,2025-03-08,Vietnam,Pizza Hut,35017579.01
S0498,2025-03-08,Vietnam,Pizza Hut,67326979.49
S0377,2025-03-08,Vietnam,Pizza Hut,23946337.44
S0413,2025-03-08,Vietnam,Pizza Hut,36851423.11
S0376,2025-03-08,Vietnam,Pizza Hut,15745838.42
S0382,2025-03-13,Vietnam,Pizza Hut,19169570.89
S0475,2025-03-13,Vietnam,Pizza Hut,23251788.67
S0463,2025-03-13,Vietnam,Pizza Hut,5212543.27
S0498,2025-03-13,Vietnam,Pizza Hut,12046459.4
S0452,2025-03-13,Vietnam,Pizza Hut,12574899.62
S0392,2025-03-13,Vietnam,Pizza Hut,10991204.18
S0358,2025-03-13,Vietnam,Pizza Hut,12627999.96
S0357,2025-03-13,Vietnam,Pizza Hut,16125250.39
S0458,2025-03-13,Vietnam,Pizza Hut,12445910.6
S0466,2025-03-13,Vietnam,Pizza Hut,9789091.97
S0455,2025-03-13,Vietnam,Pizza Hut,12418479.02
S0503,2025-03-13,Vietnam,Pizza Hut,5005455.91
S0418,2025-03-13,Vietnam,Pizza Hut,12871555.71
S0381,2025-03-13,Vietnam,Pizza Hut,8347146.73
S0347,2025-03-13,Vietnam,Pizza Hut,6004073.05
S0345,2025-03-13,Vietnam,Pizza Hut,7235101.78
S0375,2025-03-13,Vietnam,Pizza Hut,7736456.82
S0445,2024-03-10,Vietnam,Pizza Hut,30830921.34
S0433,2024-03-10,Vietnam,Pizza Hut,21824572.42
S0505,2024-03-10,Vietnam,Pizza Hut,32050861.13
S0381,2024-03-10,Vietnam,Pizza Hut,20337507.17
S0425,2024-03-10,Vietnam,Pizza Hut,19452730.24
S0353,2024-03-10,Vietnam,Pizza Hut,28730737.8
S0382,2024-03-10,Vietnam,Pizza Hut,30164980.87
S0431,2024-03-10,Vietnam,Pizza Hut,21457204.68
S0397,2024-03-10,Vietnam,Pizza Hut,108692675.24
S0344,2024-03-10,Vietnam,Pizza Hut,19006868.14
S0371,2024-03-10,Vietnam,Pizza Hut,18292623.8
S0399,2024-03-10,Vietnam,Pizza Hut,36924329.07
S0426,2024-03-10,Vietnam,Pizza Hut,23986323.8
S0407,2024-03-10,Vietnam,Pizza Hut,36837499.72
S0401,2024-03-10,Vietnam,Pizza Hut,12919600.93
S0361,2024-03-10,Vietnam,Pizza Hut,15384611.21
S0398,2024-03-10,Vietnam,Pizza Hut,18736502.81
S0386,2024-03-10,Vietnam,Pizza Hut,17701102.35
S0345,2024-03-10,Vietnam,Pizza Hut,11619055.21
S0507,2024-03-10,Vietnam,Pizza Hut,15123453.97
S0375,2024-03-10,Vietnam,Pizza Hut,11593929.51
S0499,2024-03-16,Vietnam,Pizza Hut,48793080.88
S0450,2024-03-16,Vietnam,Pizza Hut,19395988.59
S0507,2024-03-16,Vietnam,Pizza Hut,17303989.49
S0451,2024-03-16,Vietnam,Pizza Hut,23411870.85
S0489,2024-03-16,Vietnam,Pizza Hut,55648564.09
S0485,2024-03-16,Vietnam,Pizza Hut,17127861.77
S0395,2024-03-16,Vietnam,Pizza Hut,20494297.77
S0345,2024-03-16,Vietnam,Pizza Hut,14437143.21
S0347,2024-03-16,Vietnam,Pizza Hut,8426017.03
S0371,2024-03-16,Vietnam,Pizza Hut,15442957.38
S0364,2024-03-16,Vietnam,Pizza Hut,10820248.79
S0368,2024-03-16,Vietnam,Pizza Hut,8024613.84
S0490,2024-03-16,Vietnam,Pizza Hut,55375167.65
S0429,2024-02-28,Vietnam,Pizza Hut,9909555.93
S0379,2024-02-28,Vietnam,Pizza Hut,14825484.15
S0353,2024-02-28,Vietnam,Pizza Hut,10054003.55
S0406,2024-02-28,Vietnam,Pizza Hut,5660559.54
S0395,2024-02-28,Vietnam,Pizza Hut,5556214.86
S0447,2024-02-28,Vietnam,Pizza Hut,9085959.5
S0397,2024-02-28,Vietnam,Pizza Hut,15657827.27
S0424,2024-02-28,Vietnam,Pizza Hut,11808008.46
S0454,2024-02-28,Vietnam,Pizza Hut,4010657.14
S0370,2024-02-28,Vietnam,Pizza Hut,8619690.28
S0365,2024-02-28,Vietnam,Pizza Hut,9742469.68
S0378,2024-02-28,Vietnam,Pizza Hut,3236349.14
S0452,2024-02-28,Vietnam,Pizza Hut,7234659.88
S0502,2024-03-03,Vietnam,Pizza Hut,36837965.87
S0393,2024-03-03,Vietnam,Pizza Hut,21396151.14
S0429,2024-03-03,Vietnam,Pizza Hut,31131102.36
S0464,2024-03-03,Vietnam,Pizza Hut,11952409.63
S0468,2024-03-03,Vietnam,Pizza Hut,23857126.2
S0503,2024-03-03,Vietnam,Pizza Hut,19857004.25
S0426,2024-03-03,Vietnam,Pizza Hut,18438660.62
S0448,2024-03-03,Vietnam,Pizza Hut,25030698.56
S0456,2024-03-03,Vietnam,Pizza Hut,23126838.99
S0417,2024-03-03,Vietnam,Pizza Hut,20384862.05
S0450,2024-03-03,Vietnam,Pizza Hut,23260674.67
S0397,2024-03-03,Vietnam,Pizza Hut,95880483.99
S0371,2024-03-03,Vietnam,Pizza Hut,16359415.16
S0372,2024-03-03,Vietnam,Pizza Hut,15576557.63
S0386,2024-03-03,Vietnam,Pizza Hut,23411150.98
S0387,2024-03-03,Vietnam,Pizza Hut,27263930.04
S0493,2024-03-03,Vietnam,Pizza Hut,21549255.56
S0446,2024-03-03,Vietnam,Pizza Hut,30686822.13
S0412,2024-03-03,Vietnam,Pizza Hut,12285681.78
S0376,2024-03-03,Vietnam,Pizza Hut,7254701.04
S0347,2024-03-03,Vietnam,Pizza Hut,11847500.33
S0425,2025-02-16,Vietnam,Pizza Hut,27672834.88
S0417,2025-02-16,Vietnam,Pizza Hut,26964542.28
S0356,2025-02-16,Vietnam,Pizza Hut,32490394.09
S0402,2025-02-16,Vietnam,Pizza Hut,32413490.01
S0457,2025-02-16,Vietnam,Pizza Hut,17765047.07
S0496,2025-02-16,Vietnam,Pizza Hut,39303848.45
S0455,2025-02-16,Vietnam,Pizza Hut,16374006.01
S0453,2025-02-16,Vietnam,Pizza Hut,10922083.68
S0393,2025-02-16,Vietnam,Pizza Hut,24634130.54
S0468,2025-02-16,Vietnam,Pizza Hut,24834623.45
S0358,2024-02-17,Vietnam,Pizza Hut,18853198.43
S0430,2024-02-17,Vietnam,Pizza Hut,31998451.33
S0426,2024-02-17,Vietnam,Pizza Hut,15713692.93
S0396,2024-02-17,Vietnam,Pizza Hut,27173848.66
S0490,2024-02-17,Vietnam,Pizza Hut,37160764.05
S0391,2024-02-17,Vietnam,Pizza Hut,23816469.56
S0390,2024-02-17,Vietnam,Pizza Hut,39878275.64
S0344,2024-02-17,Vietnam,Pizza Hut,22706283.04
S0370,2024-02-17,Vietnam,Pizza Hut,26911694.73
S0415,2024-02-17,Vietnam,Pizza Hut,19411731.55
S0409,2024-02-17,Vietnam,Pizza Hut,23533490.87
S0354,2024-02-17,Vietnam,Pizza Hut,14316432.88
S0412,2024-02-17,Vietnam,Pizza Hut,21795443.28
S0364,2024-02-17,Vietnam,Pizza Hut,18895971.24
S0384,2025-03-07,Vietnam,Pizza Hut,43745004.65
S0386,2025-03-07,Vietnam,Pizza Hut,27699125.16
S0403,2025-03-07,Vietnam,Pizza Hut,30898188.09
S0360,2025-03-07,Vietnam,Pizza Hut,17672698.81
S0371,2025-03-07,Vietnam,Pizza Hut,11600789.91
S0493,2025-03-07,Vietnam,Pizza Hut,26699099.74
S0373,2025-03-07,Vietnam,Pizza Hut,24792857.02
S0455,2025-03-07,Vietnam,Pizza Hut,29057527.26
S0418,2025-03-07,Vietnam,Pizza Hut,15493028.48
S0451,2025-03-07,Vietnam,Pizza Hut,14407644.44
S0392,2025-03-07,Vietnam,Pizza Hut,34703370.21
S0346,2025-03-07,Vietnam,Pizza Hut,7570411.13
S0412,2025-03-07,Vietnam,Pizza Hut,17298091.86
S0414,2025-03-07,Vietnam,Pizza Hut,4088041.35
S0386,2024-03-17,Vietnam,Pizza Hut,26927495.7
S0391,2024-03-17,Vietnam,Pizza Hut,16853021.92
S0406,2024-03-17,Vietnam,Pizza Hut,18777369.81
S0390,2024-03-17,Vietnam,Pizza Hut,41569822.45
S0450,2024-03-17,Vietnam,Pizza Hut,14219110.88
S0449,2024-03-17,Vietnam,Pizza Hut,33035555.64
S0361,2024-03-17,Vietnam,Pizza Hut,15209673.55
S0446,2024-03-17,Vietnam,Pizza Hut,29010834.59
S0442,2024-03-17,Vietnam,Pizza Hut,22647918.81
S0440,2024-03-17,Vietnam,Pizza Hut,69740274.96
S0433,2024-03-17,Vietnam,Pizza Hut,24411495.03
S0401,2024-03-17,Vietnam,Pizza Hut,15998335.62
S0425,2024-03-17,Vietnam,Pizza Hut,15791242.8
S0439,2024-03-17,Vietnam,Pizza Hut,32926414.57
S0496,2024-03-17,Vietnam,Pizza Hut,34988505.24
S0502,2024-03-17,Vietnam,Pizza Hut,38464309.55
S0466,2024-03-17,Vietnam,Pizza Hut,18888613.69
S0458,2024-03-17,Vietnam,Pizza Hut,27165085.66
S0503,2024-02-25,Vietnam,Pizza Hut,35668359.5
S0394,2024-02-25,Vietnam,Pizza Hut,59541083.96
S0468,2024-02-25,Vietnam,Pizza Hut,22105325.55
S0416,2024-02-25,Vietnam,Pizza Hut,20522506.7
S0383,2024-02-25,Vietnam,Pizza Hut,18329288.55
S0498,2024-02-25,Vietnam,Pizza Hut,47018754.67
S0439,2024-02-25,Vietnam,Pizza Hut,30274721.56
S0402,2024-02-25,Vietnam,Pizza Hut,31992753.1
S0490,2024-02-25,Vietnam,Pizza Hut,46142468.72
S0367,2024-02-25,Vietnam,Pizza Hut,10554243.69
S0506,2024-02-25,Vietnam,Pizza Hut,37713007.27
S0378,2024-02-25,Vietnam,Pizza Hut,16719012.13
S0374,2024-02-25,Vietnam,Pizza Hut,16090111.41
S0427,2024-02-25,Vietnam,Pizza Hut,27690940.68
S0366,2024-02-25,Vietnam,Pizza Hut,28093202.06
S0389,2024-02-25,Vietnam,Pizza Hut,36196168.16
S0469,2024-02-25,Vietnam,Pizza Hut,30747370.1
S0381,2024-02-25,Vietnam,Pizza Hut,23291137.01
S0501,2024-02-25,Vietnam,Pizza Hut,24734504.08
S0365,2024-02-25,Vietnam,Pizza Hut,24892593.11
S0498,2024-02-15,Vietnam,Pizza Hut,30260879.94
S0468,2024-02-15,Vietnam,Pizza Hut,33519510.59
S0390,2024-02-15,Vietnam,Pizza Hut,35426134.83
S0494,2024-02-15,Vietnam,Pizza Hut,15392705.95
S0361,2024-02-15,Vietnam,Pizza Hut,16722363.78
S0372,2024-02-15,Vietnam,Pizza Hut,16775853.28
S0354,2024-02-15,Vietnam,Pizza Hut,11740471.39
S0466,2024-02-15,Vietnam,Pizza Hut,26619864.41
S0464,2024-02-15,Vietnam,Pizza Hut,18893085.54
S0393,2024-02-15,Vietnam,Pizza Hut,15152138.46
S0365,2024-02-15,Vietnam,Pizza Hut,38286556.1
S0378,2024-02-15,Vietnam,Pizza Hut,38706729.62
S0450,2024-02-15,Vietnam,Pizza Hut,19137428.26
S0436,2024-02-15,Vietnam,Pizza Hut,21113241.47
S0434,2024-02-15,Vietnam,Pizza Hut,10407952.55
S0417,2024-02-15,Vietnam,Pizza Hut,11635803.69
S0363,2024-02-15,Vietnam,Pizza Hut,14486719.32
S0423,2024-02-15,Vietnam,Pizza Hut,19437520.93
S0461,2024-02-15,Vietnam,Pizza Hut,15088913.43
S0427,2024-02-15,Vietnam,Pizza Hut,15789670.72
S0494,2024-02-23,Vietnam,Pizza Hut,12754093.08
S0501,2024-02-23,Vietnam,Pizza Hut,15698278.5
S0402,2024-02-23,Vietnam,Pizza Hut,16679662.63
S0446,2024-02-23,Vietnam,Pizza Hut,13409285.38
S0387,2024-02-23,Vietnam,Pizza Hut,9245615.5
S0411,2024-02-23,Vietnam,Pizza Hut,9889848.24
S0427,2024-02-23,Vietnam,Pizza Hut,17769212.51
S0466,2024-02-23,Vietnam,Pizza Hut,10316500.99
S0458,2024-02-23,Vietnam,Pizza Hut,8623342.67
S0436,2024-02-23,Vietnam,Pizza Hut,13207579.4
S0468,2024-02-23,Vietnam,Pizza Hut,6584771.09
S0405,2024-02-23,Vietnam,Pizza Hut,9347092.45
S0396,2024-02-23,Vietnam,Pizza Hut,23821547.5
S0460,2024-02-23,Vietnam,Pizza Hut,12679290.08
